Province_State,Country_Region,Date,UID,Last_Update,FIPS,ISO3,Long_,Lat,Confirmed,Deaths,Recovered,Active,Mortality_Rate,People_Tested,Testing_Rate,People_Hospitalized,Hospitalization_Rate,Incident_Rate,Case_Fatality_Ratio,Total_Test_Results
California,US,2020-08-04,84000006,2020-08-05 04:34:56,6,USA,-119.6816,36.1162,526685,9684,,517001.0,1.8386701728737291,8305713,21020.61683545368,,,1332.9672693940809,,
Colorado,US,2020-08-04,84000008,2020-08-05 04:34:56,8,USA,-105.3111,39.0598,48394,1849,5424,41103.0,3.8221432115098395,552003,9585.488898952826,6487,13.409541921614023,840.0454544191642,,
Connecticut,US,2020-08-04,84000009,2020-08-05 04:34:56,9,USA,-72.7554,41.5978,50110,4437,8613,37060.0,8.854520055877071,836271,23455.92374470835,10807,21.566553582119337,1405.496948772988,,
Delaware,US,2020-08-04,84000010,2020-08-05 04:34:56,10,USA,-75.5071,39.3185,15137,587,8303,6247.0,3.8779150426108213,189308,19440.85014438817,,,1554.4834271959119,,
Diamond Princess,US,2020-08-04,84088888,2020-08-05 04:34:56,88888,USA,,,49,0,,49.0,0.0,,,,,,,
District of Columbia,US,2020-08-04,84000011,2020-08-05 04:34:56,11,USA,-77.0268,38.8974,12398,587,9959,1852.0,4.734634618486853,200127,28356.682049850584,,,1756.7152061143552,,
Florida,US,2020-08-04,84000012,2020-08-05 04:34:56,12,USA,-81.6868,27.7663,497330,7402,,489928.0,1.4883477771298734,3784458,17620.375926942397,28333,5.6970220980033375,2315.560526697948,,
Georgia,US,2020-08-04,84000013,2020-08-05 04:34:56,13,USA,-83.6431,33.0406,197948,3921,,194027.0,1.9808232465091842,1664412,15676.233300679458,19426,9.813688443429587,1864.3695367510554,,
Grand Princess,US,2020-08-04,84099999,2020-08-05 04:34:56,99999,USA,,,103,3,,100.0,2.912621359223301,,,,,,,
Guam,US,2020-08-04,316,2020-08-05 04:34:56,66,GUM,144.7937,13.4443,389,5,318,66.0,1.2853470437017995,22923,13957.948961511061,,,236.8643783984558,,
Hawaii,US,2020-08-04,84000015,2020-08-05 04:34:56,15,USA,-157.4983,21.0943,2591,27,1315,1249.0,1.0420686993438826,130712,9231.90796908195,201,7.757622539560016,182.99676806943,,
Idaho,US,2020-08-04,84000016,2020-08-05 04:34:56,16,USA,-114.4788,44.2405,22236,210,7617,14409.0,0.9444144630329195,187778,10507.620036204615,886,3.984529591653175,1244.274830518196,,
Illinois,US,2020-08-04,84000017,2020-08-05 04:34:56,17,USA,-88.9861,40.3495,185993,7742,,178251.0,4.162522245460851,2850676,22496.182671772272,,,1467.7685235610572,,
Indiana,US,2020-08-04,84000018,2020-08-05 04:34:56,18,USA,-86.2583,39.8494,69255,2996,43535,22724.0,4.326041441051188,785018,11660.61294203293,9148,13.20915457367699,1028.7098503480056,,
Iowa,US,2020-08-04,84000019,2020-08-05 04:34:56,19,USA,-93.2105,42.0115,46231,888,34023,11320.0,1.9207890809197292,490371,15542.31760309597,,,1465.2923706922509,,
Kansas,US,2020-08-04,84000020,2020-08-05 04:34:56,20,USA,-96.7265,38.5266,28782,368,1196,27218.0,1.278576888332986,301839,10360.675162375219,1782,6.191369606003752,987.9470596029126,,
Kentucky,US,2020-08-04,84000021,2020-08-05 04:34:56,21,USA,-84.6701,37.6681,32197,751,8406,23040.0,2.332515451750163,607855,13605.628702011092,3851,11.960741684007827,720.6659932363,,
Louisiana,US,2020-08-04,84000022,2020-08-05 04:34:56,22,USA,-91.8678,31.1695,124461,4051,74246,46164.0,3.2548348478639895,1449857,31187.809139316563,,,2677.275009389532,,
Maine,US,2020-08-04,84000023,2020-08-05 04:34:56,23,USA,-69.3819,44.6939,3977,123,3424,430.0,3.0927835051546393,175761,13075.392869577121,388,9.75609756097561,295.86106953367477,,
Maryland,US,2020-08-04,84000024,2020-08-05 04:34:56,24,USA,-76.8021,39.0639,91854,3530,5740,82584.0,3.8430552833845013,972346,16083.318998028344,12888,14.030962179110327,1519.3328128514906,,
Massachusetts,US,2020-08-04,84000025,2020-08-05 04:34:56,25,USA,-71.5301,42.2302,119203,8657,97595,12951.0,7.262401114065921,1242276,18023.58301476256,11973,10.04421029672072,1729.4588047332006,,
Michigan,US,2020-08-04,84000026,2020-08-05 04:34:56,26,USA,-84.5361,43.3266,93175,6471,60022,26682.0,6.944995975315267,1954415,19569.870681036085,,,932.9762106336358,,
Minnesota,US,2020-08-04,84000027,2020-08-05 04:34:56,27,USA,-93.9002,45.6945,57162,1660,50426,5076.0,2.904027150904447,878111,15570.359910008312,5346,9.352366957069382,1013.5767723851485,,
Mississippi,US,2020-08-04,84000028,2020-08-05 04:34:56,28,USA,-89.6787,32.7416,62199,1753,42391,18055.0,2.8183732857441437,463791,15583.594772976756,4424,7.112654544285278,2089.9155250627573,,
Missouri,US,2020-08-04,84000029,2020-08-05 04:34:56,29,USA,-92.2884,38.4561,54422,1290,,53132.0,2.370364925949065,721523,11756.113472940131,,,886.7232332501497,,
Montana,US,2020-08-04,84000030,2020-08-05 04:34:56,30,USA,-110.4544,46.9219,4314,64,2766,1484.0,1.483541956420955,181236,16957.310124272768,238,5.516921650440427,403.6385479491531,,
Nebraska,US,2020-08-04,84000031,2020-08-05 04:34:56,31,USA,-98.2681,41.1254,27178,332,19677,7169.0,1.2215762749282508,283859,14674.205234883231,1644,6.0490102288615795,1404.9776469079945,,
Nevada,US,2020-08-04,84000032,2020-08-05 04:34:56,32,USA,-117.0554,38.3135,52179,862,1209,50108.0,1.652005596121045,489087,15878.643808949937,,,1694.0375747202415,,
New Hampshire,US,2020-08-04,84000033,2020-08-05 04:34:56,33,USA,-71.5639,43.4525,6693,418,5848,427.0,6.245330942776035,164836,12122.870227570418,697,10.413865232332288,492.2369532937514,,
New Jersey,US,2020-08-04,84000034,2020-08-05 04:34:56,34,USA,-74.521,40.2989,182970,15857,32697,134416.0,8.666448051593157,2164936,24373.898779467676,21565,11.786085150571132,2059.9649410787206,,
New Mexico,US,2020-08-04,84000035,2020-08-05 04:34:56,35,USA,-106.2485,34.8405,21340,658,8463,12219.0,3.083411433926898,577810,27556.372026521953,2730,12.792877225866917,1017.7272443294136,,
New York,US,2020-08-04,84000036,2020-08-05 04:34:56,36,USA,-74.9481,42.1657,417589,32725,73326,311538.0,7.836652785394251,6153767,31633.113341048458,89995,21.55109449722095,2146.5941377005474,,
North Carolina,US,2020-08-04,84000037,2020-08-05 04:34:56,37,USA,-79.8064,35.6301,128715,2061,105093,21561.0,1.601211979955716,1854026,17677.451858699835,,,1227.2498961678796,,
North Dakota,US,2020-08-04,84000038,2020-08-05 04:34:56,38,USA,-99.78399999999999,47.5289,6933,107,5715,1111.0,1.5433434299725948,160470,21057.341791087863,389,5.6108466753209285,909.7684965265294,,
Northern Mariana Islands,US,2020-08-04,580,2020-08-05 04:34:56,69,MNP,145.6739,15.0979,46,2,29,15.0,4.3478260869565215,12301,22307.050631075002,4,8.695652173913043,83.4179602495285,,
Ohio,US,2020-08-04,84000039,2020-08-05 04:34:56,39,USA,-82.7649,40.3888,95106,3570,71338,20198.0,3.75370639076399,1555812,13309.938318604512,11119,11.691165646752046,813.6297918573714,,
Oklahoma,US,2020-08-04,84000040,2020-08-05 04:34:56,40,USA,-96.9289,35.5653,39463,566,32319,6578.0,1.4342548716519272,657276,16610.584206960324,3375,8.552314826546386,997.3032402815184,,
Oregon,US,2020-08-04,84000041,2020-08-05 04:34:56,41,USA,-122.0709,44.571999999999996,19699,333,3960,15406.0,1.690441139144119,419914,9955.90763482882,1688,8.568962891517335,467.05140695116836,,
Pennsylvania,US,2020-08-04,84000042,2020-08-05 04:34:56,42,USA,-77.2098,40.5908,119724,7248,86256,26220.0,6.053924025258094,1271529,9932.276929780208,,,935.1984289316293,,
Puerto Rico,US,2020-08-04,630,2020-08-05 04:34:56,72,PRI,-66.5901,18.2208,19324,237,,19087.0,1.2264541502794453,325296,11089.354089168639,,,658.755958939227,,
Rhode Island,US,2020-08-04,84000044,2020-08-05 04:34:56,44,USA,-71.5118,41.6809,19390,1011,1848,16531.0,5.214027849406911,211953,20007.627239439626,2242,11.562661165549253,1830.3486724544325,,
South Carolina,US,2020-08-04,84000045,2020-08-05 04:34:56,45,USA,-80.945,33.8569,94190,1847,32859,59484.0,1.9609300350355665,740457,14381.396985732748,5799,6.156704533389957,1829.3888532165508,,
South Dakota,US,2020-08-04,84000046,2020-08-05 04:34:56,46,USA,-99.4388,44.2998,9079,136,8008,935.0,1.4979623306531555,115381,13042.426516883907,846,9.318206850974777,1026.2711395012088,,
Tennessee,US,2020-08-04,84000047,2020-08-05 04:34:56,47,USA,-86.6923,35.7478,112441,1117,73259,38065.0,0.9934098771800322,1592650,23321.268428656233,4900,4.357841001058333,1646.480233187791,,
Texas,US,2020-08-04,84000048,2020-08-05 04:34:56,48,USA,-97.5635,31.0545,466032,7341,306262,152499.0,1.5601932914477976,3884848,13397.930554343218,,,1607.2351793690973,,
Utah,US,2020-08-04,84000049,2020-08-05 04:34:56,49,USA,-111.8624,40.15,41907,321,30449,11137.0,0.7659818168802348,544956,16998.22642717091,2482,5.922638222731286,1307.159981509427,,
Vermont,US,2020-08-04,84000050,2020-08-05 04:34:56,50,USA,-72.7107,44.0459,1431,57,1249,125.0,3.9832285115303985,98801,15833.772710736888,,,229.33096577022994,,
Virgin Islands,US,2020-08-04,850,2020-08-05 04:34:56,78,VIR,-64.8963,18.3358,463,8,364,91.0,1.7278617710583153,9775,9112.689711750008,,,431.6291904389007,,
Virginia,US,2020-08-04,84000051,2020-08-05 04:34:56,51,USA,-78.17,37.7693,94251,2244,12385,79622.0,2.3808765954737883,1168038,13684.440278324024,13640,14.471994992095574,1104.2210789994142,,
Washington,US,2020-08-04,84000053,2020-08-05 04:34:56,53,USA,-121.4905,47.4009,59379,1619,,57760.0,2.7265531585240574,1008822,13248.01280858444,5744,9.673453577864228,779.7745812055402,,
West Virginia,US,2020-08-04,84000054,2020-08-05 04:34:56,54,USA,-80.9545,38.4912,7059,124,5063,1872.0,1.7566227510978891,298439,16652.59602030414,,,393.8850998271905,,
Wisconsin,US,2020-08-04,84000055,2020-08-05 04:34:56,55,USA,-89.6165,44.2685,56056,961,45368,9727.0,1.7143570714999286,989016,16986.29817014671,4783,8.532538889681748,962.7588736944034,,
Wyoming,US,2020-08-04,84000056,2020-08-05 04:34:56,56,USA,-107.3025,42.756,2884,27,2284,573.0,0.9361997226074896,55243,9545.078348673627,169,5.859916782246879,498.3075857135699,,
Alabama,US,2020-08-05,84000001,2020-08-06 04:35:14,1,USA,-86.9023,32.3182,95323,1695,37923,55036.0,1.7907325628076995,727460,14836.478737800022,11100,11.726921207767237,1930.4594870477047,,
Alaska,US,2020-08-05,84000002,2020-08-06 04:35:14,2,USA,-152.4044,61.3707,3448,25,1017,2406.0,0.7250580046403712,257279,35169.26504862995,,,471.3312236431115,,
American Samoa,US,2020-08-05,16,2020-08-06 04:35:14,60,ASM,-170.132,-14.270999999999999,0,0,,0.0,,1396,2508.941248360022,,,0.0,,
Arizona,US,2020-08-05,84000004,2020-08-06 04:35:14,4,USA,-111.4312,33.7298,182203,3932,24222,154049.0,2.1580325241626097,985542,13540.051083178532,13559,7.4416996427062125,2503.2296213742065,,
Arkansas,US,2020-08-05,84000005,2020-08-06 04:35:14,5,USA,-92.3731,34.9697,46293,508,38848,6937.0,1.0973581318989911,534811,17721.86000151103,3118,6.735359557600501,1533.9962436261599,,
California,US,2020-08-05,84000006,2020-08-06 04:35:14,6,USA,-119.6816,36.1162,530606,9808,,520798.0,1.8484525240950913,8409400,21283.034366352913,,,1342.8907809110108,,
Colorado,US,2020-08-05,84000008,2020-08-06 04:35:14,8,USA,-105.3111,39.0598,48988,1851,5449,41670.0,3.7798652236062895,555422,9644.85956640485,6516,13.306105779048398,850.3602179367139,,
Connecticut,US,2020-08-05,84000009,2020-08-06 04:35:14,9,USA,-72.7554,41.5978,50225,4437,8613,37175.0,8.834245893479343,848109,23787.958725342447,10807,21.517172722747635,1408.7224955522515,,
Delaware,US,2020-08-05,84000010,2020-08-06 04:35:14,10,USA,-75.5071,39.3185,15296,587,8339,6370.0,3.8376046025104604,190700,19583.80059234065,,,1570.8118188801393,,
Diamond Princess,US,2020-08-05,84088888,2020-08-06 04:35:14,88888,USA,,,49,0,,49.0,0.0,,,,,,,
District of Columbia,US,2020-08-05,84000011,2020-08-06 04:35:14,11,USA,-77.0268,38.8974,12443,587,10015,1841.0,4.7175118540544885,202825,28738.970937259564,,,1763.0914106856687,,
Florida,US,2020-08-05,84000012,2020-08-06 04:35:14,12,USA,-81.6868,27.7663,502739,7627,,495112.0,1.5170893843525168,3814884,17762.038896369762,28956,5.759648644724201,2340.744744197212,,
Georgia,US,2020-08-05,84000013,2020-08-06 04:35:14,13,USA,-83.6431,33.0406,201713,3984,,197729.0,1.975083410588311,1695224,15966.435546554,19788,9.809977542349774,1899.8301188527573,,
Grand Princess,US,2020-08-05,84099999,2020-08-06 04:35:14,99999,USA,,,103,3,,100.0,2.912621359223301,,,,,,,
Guam,US,2020-08-05,316,2020-08-06 04:35:14,66,GUM,144.7937,13.4443,397,5,319,73.0,1.2594458438287153,23435,14269.708760328565,,,241.73562525497934,,
Hawaii,US,2020-08-05,84000015,2020-08-06 04:35:14,15,USA,-157.4983,21.0943,2763,27,1354,1382.0,0.9771986970684039,132526,9360.026895086561,208,7.528049221860297,195.14475884825748,,
Idaho,US,2020-08-05,84000016,2020-08-06 04:35:14,16,USA,-114.4788,44.2405,22708,217,7875,14616.0,0.9556103575832305,191887,10737.550117091432,906,3.989783336269156,1270.6868524647957,,
Illinois,US,2020-08-05,84000017,2020-08-06 04:35:14,17,USA,-88.9861,40.3495,187752,7770,,179982.0,4.1384379394094335,2897344,22864.464389135548,,,1481.6497171164272,,
Indiana,US,2020-08-05,84000018,2020-08-06 04:35:14,18,USA,-86.2583,39.8494,69975,3007,51709,15259.0,4.297249017506252,792225,11767.665312135568,9148,13.073240443015363,1039.4046895978875,,
Iowa,US,2020-08-05,84000019,2020-08-06 04:35:14,19,USA,-93.2105,42.0115,46836,900,34733,11203.0,1.9215987701767872,496428,15734.294326274852,,,1484.467856497637,,
Kansas,US,2020-08-05,84000020,2020-08-06 04:35:14,20,USA,-96.7265,38.5266,29256,372,1254,27630.0,1.2715340442986054,308718,10596.798010787714,1821,6.224364232977851,1004.217190457328,,
Kentucky,US,2020-08-05,84000021,2020-08-06 04:35:14,21,USA,-84.6701,37.6681,32741,752,8467,23522.0,2.296814391741242,620822,13895.869281391006,3903,11.920833206071897,732.8423543979159,,
Louisiana,US,2020-08-05,84000022,2020-08-06 04:35:14,22,USA,-91.8678,31.1695,125943,4096,89083,32764.0,3.2522649134926116,1469867,31618.24335515835,,,2709.1542451655205,,
Maine,US,2020-08-05,84000023,2020-08-06 04:35:14,23,USA,-69.3819,44.6939,3994,124,3456,414.0,3.104656985478217,178245,13260.18514936632,390,9.764646970455683,297.1257509976105,,
Maryland,US,2020-08-05,84000024,2020-08-06 04:35:14,24,USA,-76.8021,39.0639,92426,3536,5749,83141.0,3.8257633133533853,982395,16249.536859377275,12922,13.980914461298768,1528.7941141443146,,
Massachusetts,US,2020-08-05,84000025,2020-08-06 04:35:14,25,USA,-71.5301,42.2302,119643,8659,99021,11963.0,7.237364492699113,1259594,18274.841519836842,11993,10.023988031059067,1735.8425524080294,,
Michigan,US,2020-08-05,84000026,2020-08-06 04:35:14,26,USA,-84.5361,43.3266,93893,6478,60022,27393.0,6.89934286901047,1980472,19830.783598884012,,,940.1656597265786,,
Minnesota,US,2020-08-05,84000027,2020-08-06 04:35:14,27,USA,-93.9002,45.6945,57779,1670,51223,4886.0,2.890323473926513,887623,15739.023397271312,5373,9.299226362519255,1024.517202540875,,
Mississippi,US,2020-08-05,84000028,2020-08-06 04:35:14,28,USA,-89.6787,32.7416,63444,1804,42391,19249.0,2.8434524935376078,477822,16055.042943078455,4472,7.048735893071055,2131.7481080416337,,
Missouri,US,2020-08-05,84000029,2020-08-06 04:35:14,29,USA,-92.2884,38.4561,55614,1297,,54317.0,2.332146581795951,730574,11903.585671391991,,,906.1450496853079,,
Montana,US,2020-08-05,84000030,2020-08-06 04:35:14,30,USA,-110.4544,46.9219,4429,65,2820,1544.0,1.4675999096861594,183124,17133.96046700063,248,5.5994581169564235,414.39849996912363,,
Nebraska,US,2020-08-05,84000031,2020-08-06 04:35:14,31,USA,-98.2681,41.1254,27489,340,19764,7385.0,1.2368583797155226,287105,14842.008511131055,1644,5.980574047800938,1421.0549170598963,,
Nevada,US,2020-08-05,84000032,2020-08-06 04:35:14,32,USA,-117.0554,38.3135,52828,890,1234,50704.0,1.684712652381313,491117,15944.549561775442,,,1715.1079360915487,,
New Hampshire,US,2020-08-05,84000033,2020-08-06 04:35:14,33,USA,-71.5639,43.4525,6719,418,5915,386.0,6.221163863670189,165976,12206.711573268143,698,10.388450662300938,494.1491243359802,,
New Jersey,US,2020-08-05,84000034,2020-08-06 04:35:14,34,USA,-74.521,40.2989,183327,15842,32749,134736.0,8.641389429816666,2187018,24622.508638072366,21565,11.763133635525591,2063.9842201078786,,
New Mexico,US,2020-08-05,84000035,2020-08-06 04:35:14,35,USA,-106.2485,34.8405,21566,667,8685,12214.0,3.0928313085412222,590825,28177.071187016205,2753,12.765464156542706,1028.5054241428365,,
New York,US,2020-08-05,84000036,2020-08-06 04:35:14,36,USA,-74.9481,42.1657,418225,32754,73410,312061.0,7.83166955586108,6226435,32006.65934632739,89995,21.518321477673503,2149.8634620160287,,
North Carolina,US,2020-08-05,84000037,2020-08-06 04:35:14,37,USA,-79.8064,35.6301,129733,2085,105093,22555.0,1.6071469865030485,1873668,17864.73106050638,,,1236.9561494740126,,
North Dakota,US,2020-08-05,84000038,2020-08-06 04:35:14,38,USA,-99.78399999999999,47.5289,7057,108,5837,1112.0,1.5303953521326343,162014,21259.949977823326,394,5.583108969817203,926.040138466424,,
Northern Mariana Islands,US,2020-08-05,580,2020-08-06 04:35:14,69,MNP,145.6739,15.0979,46,2,29,15.0,4.3478260869565215,12301,22307.050631075002,4,8.695652173913043,83.4179602495285,,
Ohio,US,2020-08-05,84000039,2020-08-06 04:35:14,39,USA,-82.7649,40.3888,96305,3596,72950,19759.0,3.7339701988474117,1574613,13470.780470694921,11231,11.661907481439178,823.887211162536,,
Oklahoma,US,2020-08-05,84000040,2020-08-06 04:35:14,40,USA,-96.9289,35.5653,40564,583,33383,6598.0,1.4372349866877034,664730,16798.96061912003,3445,8.492752194063701,1025.1275533735275,,
Oregon,US,2020-08-05,84000041,2020-08-06 04:35:14,41,USA,-122.0709,44.571999999999996,19978,338,4037,15603.0,1.6918610471518671,426802,10119.217959773216,1726,8.639503453799179,473.66632864970006,,
Pennsylvania,US,2020-08-05,84000042,2020-08-06 04:35:14,42,USA,-77.2098,40.5908,120446,7254,87942,25250.0,6.022615944074523,1284725,10035.354662466903,,,940.8381775675639,,
Puerto Rico,US,2020-08-05,630,2020-08-06 04:35:14,72,PRI,-66.5901,18.2208,19651,246,,19405.0,1.2518446898376674,325623,11100.501532688259,,,669.9034024588465,,
Rhode Island,US,2020-08-05,84000044,2020-08-06 04:35:14,44,USA,-71.5118,41.6809,19481,1012,1855,16614.0,5.194805194805195,213535,20156.9625462897,2248,11.53944869359889,1838.9387564767817,,
South Carolina,US,2020-08-05,84000045,2020-08-06 04:35:14,45,USA,-80.945,33.8569,95472,1894,32859,60719.0,1.9838277191218368,748622,14539.980274686068,5799,6.074032176973353,1854.2882747031588,,
South Dakota,US,2020-08-05,84000046,2020-08-06 04:35:14,46,USA,-99.4388,44.2998,9168,137,8080,951.0,1.4943280977312392,116374,13154.673156549587,856,9.336823734729494,1036.3315130462697,,
Tennessee,US,2020-08-05,84000047,2020-08-06 04:35:14,47,USA,-86.6923,35.7478,114098,1144,75550,37404.0,1.0026468474469317,1612045,23605.270564200004,5001,4.383074199372469,1670.7437824837966,,
Texas,US,2020-08-05,84000048,2020-08-06 04:35:14,48,USA,-97.5635,31.0545,476999,7717,315652,153641.0,1.6155170136625023,3908235,13478.586837902942,,,1645.057792863752,,
Utah,US,2020-08-05,84000049,2020-08-06 04:35:14,49,USA,-111.8624,40.15,42328,327,30911,11090.0,0.7725382725382726,550322,17165.602294228433,2519,5.951143451143452,1320.291781738875,,
Vermont,US,2020-08-05,84000050,2020-08-06 04:35:14,50,USA,-72.7107,44.0459,1436,57,1254,125.0,3.969359331476323,98990,15864.061706215974,,,230.13226194692535,,
Virgin Islands,US,2020-08-05,850,2020-08-06 04:35:14,78,VIR,-64.8963,18.3358,481,8,374,99.0,1.6632016632016633,10103,9418.465898497221,,,448.40959093112576,,
Virginia,US,2020-08-05,84000051,2020-08-06 04:35:14,51,USA,-78.17,37.7693,95049,2274,12522,80253.0,2.39245020989174,1179756,13821.725427592628,13826,14.546181443255584,1113.5702468707527,,
Washington,US,2020-08-05,84000053,2020-08-06 04:35:14,53,USA,-121.4905,47.4009,60084,1624,,58460.0,2.70288263098329,1009486,13256.73256341225,5779,9.618201185007656,789.0327546296448,,
West Virginia,US,2020-08-05,84000054,2020-08-06 04:35:14,54,USA,-80.9545,38.4912,7162,124,5218,1820.0,1.7313599553197432,302594,16884.440841069398,,,399.6323962264256,,
Wisconsin,US,2020-08-05,84000055,2020-08-06 04:35:14,55,USA,-89.6165,44.2685,56940,970,46323,9647.0,1.703547593958553,1006094,17279.611928619543,4826,8.475588338602037,977.941527546727,,
Wyoming,US,2020-08-05,84000056,2020-08-06 04:35:14,56,USA,-107.3025,42.756,2923,27,2323,573.0,0.9237085186452275,55714,9626.459372554034,169,5.781731098186794,505.04614183105576,,
Alabama,US,2020-08-06,84000001,2020-08-07 04:35:29,1,USA,-86.9023,32.3182,97044,1714,37923,56955.0,1.7744740765280769,739784,15087.825566443036,11313,11.712150074540334,1969.984815992054,,
Alaska,US,2020-08-06,84000002,2020-08-07 04:35:29,2,USA,-152.4044,61.3707,3483,25,1220,2238.0,0.7177720356014929,261572,35756.105229343375,,,476.1156183146628,,
American Samoa,US,2020-08-06,16,2020-08-07 04:35:29,60,ASM,-170.132,-14.270999999999999,0,0,,0.0,,1396,2508.941248360022,,,0.0,,
Arizona,US,2020-08-06,84000004,2020-08-07 04:35:29,4,USA,-111.4312,33.7298,183656,4002,24531,155123.0,2.179073920808468,995864,13681.861789653314,14068,7.659972992986889,2523.191930665803,,
Arkansas,US,2020-08-06,84000005,2020-08-07 04:35:29,5,USA,-92.3731,34.9697,47028,515,39555,6958.0,1.0950922854469678,539836,17888.37180943494,3118,6.630092710725525,1558.3517020986121,,
California,US,2020-08-06,84000006,2020-08-07 04:35:29,6,USA,-119.6816,36.1162,541339,10021,,531318.0,1.8511505729311948,8500463,21513.502290164743,,,1370.0545271775775,,
Colorado,US,2020-08-06,84000008,2020-08-07 04:35:29,8,USA,-105.3111,39.0598,49436,1852,5471,42095.0,3.7476223238496096,565319,9816.720196932105,6536,13.225950058683072,858.1397028792429,,
Connecticut,US,2020-08-06,84000009,2020-08-07 04:35:29,9,USA,-72.7554,41.5978,50245,4437,8721,37087.0,8.830729425813514,857098,24040.0842905494,10920,21.733505821474772,1409.2834602095147,,
Delaware,US,2020-08-06,84000010,2020-08-07 04:35:29,10,USA,-75.5071,39.3185,15365,587,8365,6413.0,3.820370972990563,192703,19789.497249846987,,,1577.8977247053701,,
Diamond Princess,US,2020-08-06,84088888,2020-08-07 04:35:29,88888,USA,,,49,0,,49.0,0.0,,,,,,,
District of Columbia,US,2020-08-06,84000011,2020-08-07 04:35:29,11,USA,-77.0268,38.8974,12518,587,10094,1837.0,4.689247483623582,205983,29186.43880473086,,,1773.7184183045247,,
Florida,US,2020-08-06,84000012,2020-08-07 04:35:29,12,USA,-81.6868,27.7663,510389,7747,,502642.0,1.5178618661452343,3857363,17959.820441045536,29515,5.78284406599672,2376.3630218584017,,
Georgia,US,2020-08-06,84000013,2020-08-07 04:35:29,13,USA,-83.6431,33.0406,204895,4026,,200869.0,1.9649088557553869,1724762,16244.638647249902,20002,9.762073257034091,1929.7997263554444,,
Grand Princess,US,2020-08-06,84099999,2020-08-07 04:35:29,99999,USA,,,103,3,,100.0,2.912621359223301,,,,,,,
Guam,US,2020-08-06,316,2020-08-07 04:35:29,66,GUM,144.7937,13.4443,411,5,321,85.0,1.2165450121654502,23877,14538.84514915149,,,250.26030725389546,,
Hawaii,US,2020-08-06,84000015,2020-08-07 04:35:29,15,USA,-157.4983,21.0943,2914,29,1402,1483.0,0.9951956074124915,134909,9528.333069656013,214,7.3438572409059715,205.80956470641414,,
Idaho,US,2020-08-06,84000016,2020-08-07 04:35:29,16,USA,-114.4788,44.2405,23401,223,8207,14971.0,0.9529507286013418,194593,10888.971581895454,931,3.978462458869279,1309.46552028046,,
Illinois,US,2020-08-06,84000017,2020-08-07 04:35:29,17,USA,-88.9861,40.3495,189705,7791,,181914.0,4.106902822803827,2939030,23193.4305258889,,,1497.0618666409507,,
Indiana,US,2020-08-06,84000018,2020-08-07 04:35:29,18,USA,-86.2583,39.8494,71015,3013,53301,14701.0,4.242765612898683,804345,11947.695106175244,9267,13.049355769907766,1054.8527907366056,,
Iowa,US,2020-08-06,84000019,2020-08-07 04:35:29,19,USA,-93.2105,42.0115,47559,912,35548,11099.0,1.917618116444837,503120,15946.397385794928,,,1507.3833544105203,,
Kansas,US,2020-08-06,84000020,2020-08-07 04:35:29,20,USA,-96.7265,38.5266,29617,378,1254,27985.0,1.2762940203261641,308718,10596.798010787714,1821,6.148495796333187,1016.6085770363236,,
Kentucky,US,2020-08-06,84000021,2020-08-07 04:35:29,21,USA,-84.6701,37.6681,33254,760,8523,23971.0,2.2854393456426294,632444,14156.004703119499,3924,11.800084200396945,744.3248420374543,,
Louisiana,US,2020-08-06,84000022,2020-08-07 04:35:29,22,USA,-91.8678,31.1695,127246,4146,89083,34017.0,3.2582556622605034,1484972,31943.166335182847,,,2737.183019940225,,
Maine,US,2020-08-06,84000023,2020-08-07 04:35:29,23,USA,-69.3819,44.6939,3999,124,3475,400.0,3.10077519379845,180916,13458.888925258814,390,9.752438109527382,297.49771613406216,,
Maryland,US,2020-08-06,84000024,2020-08-07 04:35:29,24,USA,-76.8021,39.0639,93005,3551,5790,83664.0,3.818074297080802,992141,16410.742877558852,12978,13.954088489866136,1538.37120059282,,
Massachusetts,US,2020-08-06,84000025,2020-08-07 04:35:29,25,USA,-71.5301,42.2302,119874,8691,99021,12162.0,7.250112618249162,1271218,18443.488526591864,12007,10.016350501359762,1739.1940199373146,,
Michigan,US,2020-08-06,84000026,2020-08-07 04:35:29,26,USA,-84.5361,43.3266,94656,6506,60022,28128.0,6.8733096686950645,2006578,20092.187161586473,,,947.8057010328675,,
Minnesota,US,2020-08-06,84000027,2020-08-07 04:35:29,27,USA,-93.9002,45.6945,58640,1677,51604,5359.0,2.859822646657572,899480,15949.267611787436,5421,9.244542974079128,1039.784156129336,,
Mississippi,US,2020-08-06,84000028,2020-08-07 04:35:29,28,USA,-89.6787,32.7416,64400,1825,42391,20184.0,2.8338509316770186,482541,16213.603552779112,4511,7.004658385093168,2163.8701556944898,,
Missouri,US,2020-08-06,84000029,2020-08-07 04:35:29,29,USA,-92.2884,38.4561,56773,1302,,55471.0,2.293343666883906,742311,12094.822130703611,,,925.0291816050632,,
Montana,US,2020-08-06,84000030,2020-08-07 04:35:29,30,USA,-110.4544,46.9219,4602,65,2964,1573.0,1.4124293785310735,185815,17385.74334426794,259,5.627987831377662,430.58521039916616,,
Nebraska,US,2020-08-06,84000031,2020-08-07 04:35:29,31,USA,-98.2681,41.1254,27821,340,19885,7596.0,1.2220984148664678,290181,15001.02356896787,1681,6.042198339383918,1438.2177906625695,,
